title,slug,videoUrl,description,brand,categories,specifications,shippingAndReturns,rating,isBestSeller,isNewArrival,isFeatured,isOnDeal,variant_name,variant_sku,variant_price,variant_salePrice,variant_stock,variant_inStock,variant_images,variant_weight,variant_height,variant_width,variant_depth,attribute1_name,attribute1_value,attribute2_name,attribute2_value,attribute3_name,attribute3_value
,,,,,,,,,,,,,Standard / Black,PV_MZ2184200011HDSE_standard_black,6209.0,,300,TRUE,"https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/2184-223-691578-product-6.webp,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/2184-223-691578-product-3.webp,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/2184-223-691578-product-1.webp,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/2184-223-691578-product-4.webp,https://content.public.markaz.app/markazimagevideo/public/products/2184-223-691578-product-1.webp,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/2184-223-691578-product-2.webp,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/2184-223-691578-product-5.webp",,,,,Color,Black,Size,Standard,,
,,,,,,,,,,,,,Standard / Red,PV_MZ2184200011HDSE_standard_red,6209.0,,300,TRUE,"https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/2184-223-691578-product-6.webp,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/2184-223-691578-product-3.webp,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/2184-223-691578-product-1.webp,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/2184-223-691578-product-4.webp,https://content.public.markaz.app/markazimagevideo/public/products/2184-223-691578-product-1.webp,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/2184-223-691578-product-2.webp,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/2184-223-691578-product-5.webp",,,,,Color,Red,Size,Standard,,
,,,,,,,,,,,,,Standard / Blue,PV_MZ2184200011HDSE_standard_blue,6209.0,,300,TRUE,"https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/2184-223-691578-product-6.webp,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/2184-223-691578-product-3.webp,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/2184-223-691578-product-1.webp,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/2184-223-691578-product-4.webp,https://content.public.markaz.app/markazimagevideo/public/products/2184-223-691578-product-1.webp,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/2184-223-691578-product-2.webp,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/2184-223-691578-product-5.webp",,,,,Color,Blue,Size,Standard,,
Compact And Lightweight For Travel Or Storage Pain Relief Socks,compact-and-lightweight-for-travel-or-storage-pain-relief-socks,,"Number Of Pieces: 2 Pcs Product Feature: Compact And Lightweight For Travel Or Storage, Durable And Reliable Materials, Easy To Use And Maintain, Supports Various Health Needs, User-Friendly Interfaces For Ease Of Operation",,Health Accessories,"Material: Silicone | | Number Of Pieces: 2 Pcs | | Product Feature: Compact And Lightweight For Travel Or Storage, Durable And Reliable Materials, Easy To Use And Maintain, Supports Various Health Needs, User-Friendly Interfaces For Ease Of Operation |",,5.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Standard / Multicolor,PV_MZ1899200038AAOETR_standard_standard,659.0,,100,TRUE,"https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1899-223-671990-product-3.webp,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1899-223-671990-product-1-withcode.webp,https://content.public.markaz.app/markazimagevideo/public/products/1899-223-671990-product-1.webp,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1899-223-671990-product-1.webp,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1899-223-671990-product-4.webp,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1899-223-671990-product-2.webp",,,,,Color,Multicolor,Size,Standard,,
10 Pcs Detox Foot Pads Patches,10-pcs-detox-foot-pads-patches,,"Experience targeted relief from headaches with our Headache Relief Patch. Designed for non-invasive application, it offers long-lasting comfort without the side effects of oral medications.",,Health Accessories,Material: Cloth | | Number Of Pieces: 10 Pcs | | Product Feature: Affordable And Accessible Solutions |,,5.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Standard Size / Beige,PV_MZ1347200486CNCS_standard-size_beige,1180.0,,557,TRUE,"https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1347-223-595200-product-1.jpg,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1347-223-595200-product-5.jpg,https://content.public.markaz.app/markazimagevideo/public/products/1347-223-595200-product-1.jpg,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1347-223-595200-product-4.jpg,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1347-223-595200-product-6.jpg,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1347-223-595200-product-2.jpg,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1347-223-595200-product-7.jpg,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1347-223-595200-product-3.jpg",,,,,Size,Standard Size,Color,Beige,,
,,,,,,,,,,,,,Standard Size / Beige,PV_MZ1408200469IATS_standard-size_beige,1200.0,,872,TRUE,"https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1408-223-595202-product-6.jpg,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1408-223-595202-product-4.jpg,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1408-223-595202-product-1.jpg,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1408-223-595202-product-7.jpg,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1408-223-595202-product-5.jpg,https://content.public.markaz.app/markazimagevideo/public/products/1408-223-595202-product-1.jpg,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1408-223-595202-product-2.jpg,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1408-223-595202-product-3.jpg",,,,,Size,Standard Size,Color,Beige,,
Health Needs Nebulizer,health-needs-nebulizer,,Number Of Pieces: 1 Pc Product Feature: Supports Various Health Needs,,Health Accessories,Material: ABS Plastic | | Number Of Pieces: 1 Pc | | Product Feature: Supports Various Health Needs |,,5.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Standard Size / Multicolor,PV_MZ1172200728SE_standard-size_standard,1700.0,,100,TRUE,"https://content.public.markaz.app/markazimagevideo/public/products/1172-223-693551-product-2.webp,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1172-223-693551-product-6.webp,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1172-223-693551-product-5.webp,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1172-223-693551-product-4.webp,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1172-223-693551-product-2.webp,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1172-223-693551-product-3.webp,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1172-223-693551-product-7.webp,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1172-223-693551-product-8.webp",,,,,Size,Standard Size,Color,Multicolor,,
Sugar Control Acupressure Point Clip,sugar-control-acupressure-point-clip,,Number Of Pieces: 2 Pcs,,Health Accessories,Material: ABS Plastic | | Number Of Pieces: 2 Pcs |,,5.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Standard Size / Black,PV_MZ1474200075ZNCN_standard-size_black,880.0,,282,TRUE,"https://content.public.markaz.app/markazimagevideo/public/products/1474-223-587689-product-1.png,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1474-223-587689-product-1.png,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1474-223-587689-product-1-withcode.png,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1474-223-587689-product-2.jpg,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1474-223-587689-product-4.jpg,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1474-223-587689-product-3.jpg",,,,,Size,Standard Size,Color,Black,,
Hot Water Bottle,hot-water-bottle,,"A Versatile Hot Water Heating Pad Made From Durable Rubber, Perfect For Soothing Aches And Pains. Its Multicolor Design Adds A Touch Of Style While Providing Effective Heat Therapy.",,Health Accessories,Material: Synthetic Rubber | | Number Of Pieces: 1 Pc | | Random Color Will Be Dispatched |,,5.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Standard Size / Multicolor,PV_MZ1338200002EEWD_standard-size_standard,890.0,,987,TRUE,"https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1338-223-457453-product-1.jpg,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1338-223-457453-product-4.jpg,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1338-223-457453-product-3.jpg,https://content.public.markaz.app/markazimagevideo/public/products/1338-223-457453-product-1.jpg,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1338-223-457453-product-1-withcode.jpg,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1338-223-457453-product-2.jpg",,,,,Size,Standard Size,Color,Multicolor,,
"1 Pc Sugar Control L14 Acupressure Point Clip - Durable, User",1-pc-sugar-control-l14-acupressure-point-clip---durable-user,,"Harness the power of acupressure with the Sugar Control L14 Clip, designed to promote wellness and support various health needs. Made from durable ABS plastic, this single-piece clip is easy to use and maintain, making it a convenient accessory for health-conscious individuals. Keep your health in check effortlessly with this innovative tool!",,Health Accessories,Material: ABS Plastic | | Number Of Pieces: 1 Pc |,,5.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Standard Size / Black,PV_MZ1474200065ZNCN_standard-size_black,710.0,,187,TRUE,"https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1474-223-562822-product-1-withcode.png,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1474-223-562822-product-2.jpg,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1474-223-562822-product-1.png,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1474-223-562822-product-4.jpg,https://content.public.markaz.app/markazimagevideo/public/products/1474-223-562822-product-1.png,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1474-223-562822-product-3.jpg",,,,,Size,Standard Size,Color,Black,,
Comfort On-the-Go: 2 Pcs Durable Hot Water Bottles for All Lifestyles,comfort-on-the-go-2-pcs-durable-hot-water-bottles-for-all-lifestyles,,"Experience comfort and convenience with our 2 Pcs Hot Water Bottles, designed to seamlessly fit into any lifestyle. Made from durable plastic, these portable bottles provide affordable and accessible solutions for warmth and relaxation, enhancing your self-care routine wherever you are. Stay cozy and relaxed anytime, anywhere!",,Health Accessories,"Material: Plastic | | Number Of Pieces: 2 Pcs | | Product Feature: Affordable And Accessible Solutions, Compatible With Different Lifestyles, Durable And Reliable Materials, Enhances Comfort And Convenience, Reusable, Portable | | Length: 9 Inches | | Width: 2.5 Inches | | Height: 2.3 Inches | | Capacity: 800 Ml |",,5.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Standard / Blue,PV_MZ1826200002AE_standard_blue,809.0,,100,TRUE,"https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1826-223-660649-product-7.webp,https://content.public.markaz.app/markazimagevideo/public/products/1826-223-660649-product-1.webp,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1826-223-660649-product-2.webp,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1826-223-660649-product-1.webp,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1826-223-660649-product-3.webp,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1826-223-660649-product-5.webp,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1826-223-660649-product-4.webp,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1826-223-660649-product-1-withcode.webp,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1826-223-660649-product-6.webp",,2.3,2.5,,Color,Blue,Size,Standard,,
Mesh Nebulizer JSL,mesh-nebulizer-jsl,,"Breathe easier with the JSL-W302 Mesh Nebulizer. This compact and powerful device is designed to provide quick relief for respiratory issues like cough, asthma, and allergies. Whether you are at home or traveling, its portable and silent design makes it easy for both adults and children to use anytime, anywhere.",,Health Accessories,"Material: ABS Plastic | | Number Of Pieces: 1 Pc | | Product Feature: Affordable And Accessible Solutions, Breathable And Hypoallergenic Materials For Sensitive Skin, Clinically-Proven Effectiveness For Specific Health Concerns, Compact And Lightweight For Travel Or Storage, Designed For Safety And Effectiveness, Durable And Reliable Materials | | Fast-Acting Relief: Designed for quick recovery from cough, asthma, and nasal congestion. | | Portable & Silent: Small enough to carry in your bag and operates quietly for discreet use. | | For All Ages: Safe and effective for infants, children, and adults. | | Easy to Use: Simple one-button operation and easy to clean after use. | | Breathe Better: Supports overall respiratory wellness with advanced mesh technology. |",,5.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Standard Size / Blue,PV_MZ1533200182SGSE_standard-size_blue,1390.0,,100,TRUE,"https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1533-223-690595-product-3.webp,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1533-223-690595-product-5.webp,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1533-223-690595-product-2.webp,https://content.public.markaz.app/markazimagevideo/public/products/1533-223-690595-product-1.webp,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1533-223-690595-product-1.webp,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1533-223-690595-product-4.webp",,,,,Size,Standard Size,Color,Blue,,
"Finger Gripper, Pack Of 2",finger-gripper-pack-of-2,,Number Of Pieces: 2 Pcs Length: 11.23 Cm Width: 3.5 Cm,,Health Accessories,Material: Synthetic Rubber | | Number Of Pieces: 2 Pcs | | Length: 11.23 Cm | | Width: 3.5 Cm |,,5.0,,,,,,,,,,,,,,,,,,,,,
